CommandID,RequestType,StartTick,EndTick,ChannelID,DieID
6601,READ,154617324319,154668810821,3,28
6602,READ,154648396022,154724882524,2,29
6603,WRITE,154663920537,155177891923,0,15
6604,READ,154701950364,154778436866,6,31
6605,READ,154711392864,154762879366,1,3
6606,WRITE,154757250191,156071221577,7,15
6607,READ,154767392691,154843879193,4,11
6608,READ,154798464394,154874950896,2,29
6609,WRITE,154811908909,156125880295,7,16
6610,READ,154844931721,154921418223,3,5
6611,READ,154888398736,154974555734,5,3
6612,READ,154899438736,154975925238,0,4
6613,WRITE,154916789048,155430760434,1,16
6614,READ,154935616063,154987102565,2,10
6615,READ,154953323078,155004809580,3,20
6616,WRITE,155007393061,156321364447,4,16
6617,READ,155037728061,155114214563,4,26
6618,READ,155039220561,155115707063,6,3
6619,WRITE,155060275076,155574246462,6,16
6620,READ,155062467576,155113954078,0,2
6621,READ,155118642091,155170128593,2,25
6622,READ,155151616294,155203102796,1,29
6623,WRITE,155163296294,155677267680,7,17
6624,READ,155173438794,155225265110,7,3
6625,READ,155215148938,155273122626,1,21
6626,WRITE,155223973938,155737945324,5,17
6627,READ,155242641750,155319128252,6,12
6628,READ,155256703765,155807003746,3,14
6629,WRITE,155304600780,156618572166,0,17
6630,READ,155316340780,155367827282,0,24
6631,READ,155356011404,155407497906,2,10
6632,READ,155366711404,155443197906,2,24
6633,WRITE,155381198904,155895170290,1,17
6634,READ,155399605919,155451092421,3,3
6635,READ,155445305746,155521792248,1,11
6636,WRITE,155482647449,156796618835,2,17
6637,READ,155497724949,155549211451,4,21
6638,READ,155512779949,155589266451,2,28
6639,WRITE,155513572449,156027543835,3,17
6640,READ,155552221964,155603708466,5,8
6641,READ,155583356167,155634842669,5,13
6642,READ,155623905682,155700392184,0,19
6643,WRITE,155640687697,156954659083,7,18
6644,READ,155654072697,155730559199,7,0
6645,READ,155664772697,156691588669,0,17
6646,WRITE,155675195197,156989166583,5,18
6647,READ,155712442212,155788928714,6,5
6648,READ,155735616727,155812103229,1,13
6649,WRITE,155775046242,156289017628,1,18
6650,READ,155786446242,155837932744,1,12
6651,READ,155799953742,155876440244,0,30
6652,READ,155830874054,155907360556,5,0
6653,WRITE,155849641069,156363612455,3,18
6654,READ,155859783569,155936270071,5,22
6655,READ,155873845584,155925332086,1,22
6656,WRITE,155913460411,156427431797,0,18
6657,READ,155930207426,155981693928,4,18
6658,READ,155952391629,156003878131,1,19
6659,WRITE,155967093644,156481065030,3,19
6660,READ,155978833644,156055320146,2,28
6661,READ,156016993443,156068479945,2,10
6662,READ,156040587958,156092074460,1,14
6663,WRITE,156067209973,156581181359,4,19
6664,READ,156093296988,156169783490,3,15
6665,READ,156112514488,156189000990,0,3
6666,WRITE,156122596988,156636568374,7,19
6667,READ,156134819488,156211305990,1,6
6668,READ,156161801503,156213288005,4,25
6669,WRITE,156204803830,157518775216,2,19
6670,READ,156225710845,156277197347,1,4
6671,READ,156250305360,156301791862,2,18
6672,READ,156259747860,156336234362,1,31
6673,WRITE,156314937174,157628908560,7,20
6674,READ,156327934674,156379421176,2,22
6675,READ,156345119674,156396606176,2,3
6676,WRITE,156360549189,157674520575,3,20
6677,READ,156379376204,156430862706,6,14
6678,READ,156399100719,156480661709,6,14
6679,WRITE,156416602422,157730573808,4,20
6680,READ,156431364437,156507850939,4,24
6681,READ,156463918640,156684584877,7,19
6682,READ,156473361140,156549847642,5,12
6683,WRITE,156518258155,157832229541,4,21
6684,READ,156528400655,156579887157,5,27
6685,READ,156542462670,156593949172,7,31
6686,WRITE,156579794685,157893766071,1,21
6687,READ,156613591700,156665078202,1,15
6688,READ,156632976215,157566791719,2,19
6689,WRITE,156643881215,157157852601,3,21
6690,READ,156660628230,156712114732,5,22
6691,READ,156678755245,156734383880,7,8
6692,READ,156704592260,156756078762,7,21
6693,WRITE,156728826775,157242798161,0,21
6694,READ,156740226775,156816713277,2,18
6695,READ,156755331775,156831818277,5,24
6696,WRITE,156772682087,158086653473,6,21
6697,READ,156787444102,156863930604,6,5
6698,READ,156832886429,156909372931,0,3
6699,WRITE,156850228929,158164200315,3,22
6700,READ,156864990944,156941477446,0,22
6701,READ,156895650459,156947136961,4,3
6702,READ,156940672786,157017159288,3,19
6703,WRITE,156986725113,158300696499,2,22
6704,READ,157003787613,157080274115,7,23
6705,READ,157013230113,157089716615,2,12
6706,WRITE,157030739628,158344711014,0,22
6707,READ,157049146643,157125633145,2,16
6708,READ,157110766470,157187252972,0,24
6709,WRITE,157124210985,157638182371,2,23
6710,READ,157157175812,157208662314,0,10
6711,READ,157189657827,157250797975,0,24
6712,READ,157222777030,157722537078,3,20
6713,WRITE,157239866545,158553837931,5,23
6714,READ,157283289990,157359776492,2,12
6715,READ,157292732490,157344218992,0,9
6716,WRITE,157379249817,158693221203,4,23
6717,READ,157394011832,157445498334,1,2
6718,READ,157477306659,157553793161,4,6
6719,WRITE,157549266174,158063237560,5,24
6720,READ,157586288189,157662774691,1,7
6721,READ,157600350204,157682570456,3,29
6722,READ,157672814719,157749301221,7,3
6723,WRITE,157693352219,159007323605,3,24
6724,READ,157718484234,157794970736,1,4
6725,READ,157733249234,157784735736,6,11
6726,WRITE,157746139234,158260110620,0,24
6727,READ,157769484546,157845971048,1,3
6728,READ,157780184546,157856671048,5,25
6729,WRITE,157791089546,158305060932,0,25
6730,READ,157827462751,157878949253,7,4
6731,READ,157836905251,157888391753,2,9
6732,READ,157873299454,157949785956,5,16
6733,WRITE,157889044454,159203015840,3,25
6734,READ,157907316954,157983803456,2,17
6735,READ,157931748969,158008235471,3,23
6736,WRITE,157941831469,158455802855,0,26
6737,READ,157951973969,158028800285,0,13
6738,READ,157981028172,158057514674,6,29
6739,WRITE,158018562999,158532534385,3,26
6740,READ,158046343311,158122829813,7,13
6741,READ,158060405326,158111891828,3,13
6742,READ,158100444529,158186690831,3,2
6743,WRITE,158110867029,158624838415,5,26
6744,READ,158131614841,158208101343,4,9
6745,READ,158147661856,158199148358,5,14
6746,WRITE,158161106371,159475077757,5,27
6747,READ,158200175886,158251662388,6,21
6748,READ,158223965401,158275451903,4,12
6749,WRITE,158238667416,158752638802,4,27
6750,READ,158250407416,158301893918,3,16
6751,READ,158295751418,158372237920,2,23
6752,READ,158323265933,158374752435,4,29
6753,WRITE,158333348433,159647319819,5,28
6754,READ,158346345933,158397832435,5,11
6755,READ,158361110933,158412597435,5,21
6756,WRITE,158371193433,158885164819,0,28
6757,READ,158391063433,158447631438,5,12
6758,READ,158412270448,158463756950,2,13
6759,WRITE,158426417948,158940389334,2,28
6760,READ,158439415448,158741237706,4,23
6761,READ,158450455448,158526941950,3,15
6762,READ,158495737151,158572223653,0,30
6763,WRITE,158507417151,159021388537,7,28
6764,READ,158517559651,158594046153,6,30
6765,READ,158569921978,158621408480,1,7
6766,WRITE,158584069478,159105630040,6,28
6767,READ,158595809478,158678627470,6,3
6768,READ,158613928681,158671207483,1,4
6769,WRITE,158629453196,159943424582,5,29
6770,READ,158658812711,158735299213,1,16
6771,READ,158669852711,158721339213,2,11
6772,READ,158713659726,158765146228,3,27
6773,WRITE,158732426741,159246398127,0,29
6774,READ,158746634241,158798120743,0,4
6775,READ,158770075944,158821562446,7,20
6776,WRITE,158785820944,160099792330,5,30
6777,READ,158797220944,158873707446,6,4
6778,READ,158811985944,158888472446,4,20
6779,WRITE,158820810944,160134782330,4,30
6780,READ,158839478756,159251032343,3,25
6781,READ,158853540771,158905027273,1,28
6782,READ,158910221522,158986708024,1,0
6783,WRITE,158936590725,160250562111,1,30
6784,READ,158938783225,158998559541,1,23
6785,READ,158953888225,159008341855,1,19
6786,WRITE,158972800240,159519925742,1,31
6787,READ,159033866105,159085352607,7,21
6788,READ,159044566105,159121052607,7,22
6789,WRITE,159056728605,160370699991,1,0
6790,READ,159072401105,159123887607,0,9
6791,READ,159073893605,159125380107,6,1
6792,READ,159121158432,159592942245,1,31
6793,WRITE,159148236244,159662207630,0,0
6794,READ,159164255759,159240742261,6,31
6795,READ,159174955759,159226442261,2,24
6796,WRITE,159183780759,159697752145,6,0
6797,READ,159239035586,159315541264,6,27
6798,READ,159268553398,159320039900,4,7
6799,WRITE,159283255413,159797226799,3,0
6800,READ,159296252913,159347739415,3,10
6801,READ,159305695413,159382181915,5,19
6802,READ,159352387428,159403873930,6,27
6803,WRITE,159366874928,160680846314,7,0
6804,READ,159381636943,159458123445,4,2
6805,READ,159417966770,159469453272,0,16
6806,WRITE,159435056285,160749027671,2,0
6807,READ,159493774721,159570261223,7,1
6808,READ,159509094236,159585580738,7,4
6809,WRITE,159517919236,160831890622,5,0
6810,READ,159551101251,159627587753,5,15
6811,READ,159609397245,159660883747,2,13
6812,READ,159624716760,159735224133,0,0
6813,WRITE,159635621760,160149593146,1,1
6814,READ,159669064572,159720551074,3,14
6815,READ,159690426275,159741912777,6,13
6816,WRITE,159704186275,161018157661,1,2
6817,READ,159716313775,159767800277,1,27
6818,READ,159737926587,159814413089,0,8
6819,WRITE,159759334087,160273305473,3,2
6820,READ,159779418602,159830905104,2,29
6821,READ,159788861102,159865347604,2,3
6822,READ,159802923117,159879409619,6,4
6823,WRITE,159833377320,160347348706,5,2
6824,READ,159852196523,159903683025,1,13
6825,READ,159866258538,159942745040,1,29
6826,WRITE,159898318053,161212289439,2,2
6827,READ,159917145068,159968631570,3,11
6828,READ,159936674583,159992544043,1,25
6829,WRITE,159977546910,161304127930,1,3
6830,READ,159991271910,160067758412,3,21
6831,READ,160009239722,160060726224,5,22
6832,READ,160023301737,160074788239,5,10
6833,WRITE,160111257188,161425228574,0,3
6834,READ,160122657188,160199143690,1,20
6835,READ,160133357188,160209843690,0,24
6836,WRITE,160146247188,160660218574,3,3
6837,READ,160173396703,160224883205,2,30
6838,READ,160184436703,160260923205,6,9
6839,WRITE,160234413718,160748385104,0,4
6840,READ,160248138718,160324625220,2,15
6841,READ,160266265733,160317752235,3,29
6842,READ,160289707436,160366193938,3,5
6843,WRITE,160301387436,161615358822,4,4
6844,READ,160311529936,160388016438,7,19
6845,READ,160361852575,160438339077,5,17
6846,WRITE,160372757575,160886728961,2,4
6847,READ,160393561778,160445048280,6,0
6848,READ,160420630981,160472117483,2,20
6849,WRITE,160421423481,161735394867,2,5
6850,READ,160433163481,160509649983,3,29
6851,READ,160479895808,160531382310,5,12
6852,READ,160491323308,160567809810,0,19
6853,WRITE,160508412823,161822384209,1,5
6854,READ,160545442650,160621929152,7,25
6855,READ,160563149665,160614636167,3,31
6856,WRITE,160598441992,161912413378,7,5
6857,READ,160654512131,160705998633,3,11
6858,READ,160663954631,160715780947,3,23
6859,WRITE,160696456334,162027364834,3,5
6860,READ,160718928349,160795414851,4,23
6861,READ,160749240052,160825726554,7,10
6862,READ,160768410052,160844896554,3,15
6863,WRITE,160783112067,162097083453,6,5
6864,READ,160794852067,160871338569,4,28
6865,READ,160827116894,160903603396,0,23
6866,WRITE,160864838909,161378810295,7,6
6867,READ,160884923424,160936409926,0,6
6868,READ,160896445924,160947932426,7,3
6869,WRITE,160917197939,161431169325,6,6
6870,READ,160930195439,161006681941,2,18
6871,READ,160941235439,160992721941,2,0
6872,READ,160980637454,161032123956,0,19
6873,WRITE,160989462454,162303433840,7,7
6874,READ,161030332281,161081818783,2,6
6875,READ,161049716796,161126203298,3,0
6876,WRITE,161061396796,161575368182,6,7
6877,READ,161071539296,161148025798,4,6
6878,READ,161113053298,161189539800,4,10
6879,WRITE,161161523125,162475494511,2,7
6880,READ,161179930140,161231416642,2,20
6881,READ,161225372467,161281215645,2,20
6882,READ,161248807779,161325294281,5,16
6883,WRITE,161262252294,161792799532,2,8
6884,READ,161315901809,162351450343,7,7
6885,READ,161342982121,161394468623,5,2
6886,WRITE,161356426636,162670398022,5,8
6887,READ,161414884275,161491370777,6,16
6888,READ,161428946290,161505432792,7,28
6889,WRITE,161464302993,161978274379,3,8
6890,READ,161476042993,161527529495,2,9
6891,READ,161524905320,161601391822,1,18
6892,READ,161543032335,161619518837,6,8
6893,WRITE,161560121850,162074093236,4,8
6894,READ,161609746677,161661233179,1,9
6895,READ,161640763692,161717250194,4,9
6896,WRITE,161655465707,162969437093,6,8
6897,READ,161665608207,161742094709,3,10
6898,READ,161694662410,161746148912,0,14
6899,WRITE,161760215534,163074186920,7,8
6900,READ,161778057549,161829544051,4,0
6901,READ,161788757549,161865244051,7,28
6902,READ,161798200049,161849686551,5,17
6903,WRITE,161828716752,162342688138,3,9
6904,READ,161867383767,161943870269,2,4
6905,READ,161882148767,161958635269,1,18
6906,WRITE,161893828767,163207800153,2,9
6907,READ,161903971267,161980457769,7,27
6908,READ,161943743282,161995229784,3,12
6909,WRITE,161977625297,162491596683,6,9
6910,READ,162000358109,162076844611,0,14
6911,READ,162027344812,162103831314,3,17
6912,READ,162028837312,162105323814,4,18
6913,WRITE,162043324812,163357296198,4,9
6914,READ,162058086827,162109573329,1,22
6915,READ,162116656654,162193143156,6,14
6916,WRITE,162136371654,162650343040,0,9
6917,READ,162147771654,162224258156,6,4
6918,READ,162160551654,162237038156,4,17
6919,WRITE,162174906654,163488878040,7,9
6920,READ,162177099154,162253585656,1,14
6921,READ,162224161169,162300647671,0,12
6922,READ,162256838184,162311483721,7,3
6923,WRITE,162274339887,162788311273,3,10
6924,READ,162289101902,162340588404,2,16
6925,READ,162343278917,162394765419,4,0
6926,WRITE,162367153917,163681125303,7,10
6927,READ,162378553917,162430040419,3,6
6928,READ,162391333917,162467820419,2,14
6929,WRITE,162409753917,163723725303,7,11
6930,READ,162411946417,162488432919,4,0
6931,READ,162433298432,162484784934,1,30
6932,READ,162462352635,162513839137,0,26
6933,WRITE,162529527774,163843499160,7,12
6934,READ,162550135274,162601621776,1,13
6935,READ,162551627774,162628114276,1,31
6936,WRITE,162568837774,163082809160,5,12
6937,READ,162571030274,162647516776,0,10
6938,READ,162580472774,162631959276,7,0
6939,WRITE,162634318791,163948290177,1,12
6940,READ,162671416291,162722902793,1,9
6941,READ,162688261291,163017453596,6,8
6942,READ,162706171291,162757657793,7,15
6943,WRITE,162706963791,164020935177,6,12
6944,READ,162717106291,162797701796,1,17
6945,READ,162754838618,162831325120,4,30
6946,WRITE,162788308445,164102279831,3,12
6947,READ,162830193811,162881680313,7,14
6948,READ,162843701311,162920187813,0,0
6949,WRITE,162866258326,164180229712,5,13
6950,READ,162912197841,162988684343,1,5
6951,READ,162951752668,163028239170,0,15
6952,READ,163004702183,163056188685,3,29
6953,WRITE,163018146698,164332118084,6,13
6954,READ,163051175901,163127662403,6,17
6955,READ,163064295901,163140782403,3,0
6956,WRITE,163098565416,163612536802,1,13
6957,READ,163114584931,163916515663,7,12
6958,READ,163125624931,163177111433,4,29
6959,WRITE,163161112258,164488695320,4,13
6960,READ,163175874273,163252360775,7,16
6961,READ,163208345948,163284832450,5,29
6962,READ,163239005463,163315491965,6,11
6963,WRITE,163283410290,163797381676,1,14
6964,READ,163316375117,163392861619,1,0
6965,READ,163347034632,163423521134,3,11
6966,WRITE,163388011647,163901983033,3,14
6967,READ,163424621474,163501107976,4,20
6968,READ,163455280989,163506767491,2,23
6969,WRITE,163525808004,164839779390,5,14
6970,READ,163541827519,163620536616,1,29
6971,READ,163551270019,163602756521,0,6
6972,READ,163638665643,163690152145,4,27
6973,WRITE,163653367658,164967339044,0,14
6974,READ,163663510158,163740336474,0,7
6975,READ,163722742485,163799228987,4,12
6976,WRITE,163735632485,165051920361,0,15
6977,READ,163761307312,163837793814,2,2
6978,READ,163775369327,163826855829,1,1
6979,WRITE,163830564154,165149377701,2,15
6980,READ,163852514154,163929000656,4,10
6981,READ,163880753669,163932240171,1,5
6982,READ,163891453669,163967940171,3,4
6983,WRITE,163900278669,164414250055,1,15
6984,READ,163943228496,163994714998,3,3
6985,READ,163964598011,164150296334,3,12
6986,WRITE,163980343011,165294314397,2,16
6987,READ,163991743011,164068229513,5,3
6988,READ,164006508011,164082994513,3,29
6989,WRITE,164015333011,164529304397,2,17
6990,READ,164034160026,164110646528,0,24
6991,READ,164053689541,164105176043,6,1
6992,READ,164102769056,164185445531,0,12
6993,WRITE,164128249368,165442220754,1,17
6994,READ,164144268883,164195755385,6,10
6995,READ,164160631383,164212117885,3,3
6996,WRITE,164169456383,165483427769,3,17
6997,READ,164184218398,164235704900,0,6
6998,READ,164231591210,164308077712,1,22
6999,WRITE,164245833710,165559805096,7,17
7000,READ,164265088710,164341575212,5,24
7001,READ,164266581210,164318067712,1,26
7002,READ,164280643225,164351357526,5,5
7003,WRITE,164340080552,164854051938,6,17
7004,READ,164364790552,164416277054,3,28
7005,READ,164380110067,164456596569,0,22
7006,WRITE,164391790067,165705761453,3,18
7007,READ,164401932567,164478758883,3,29
7008,READ,164448632394,164506395572,0,12
7009,WRITE,164459054894,164973026280,7,18
7010,READ,164492874097,164569360599,0,31
7011,READ,164516153300,164592639802,3,1
7012,READ,164529178300,164605664802,5,20
7013,WRITE,164546528612,165860499998,2,18
7014,READ,164561290627,164637777129,7,19
7015,READ,164604910454,164681396956,7,3
7016,WRITE,164637815281,165951786667,0,18
7017,READ,164652022781,164703509283,6,24
7018,READ,164669729796,164721216298,2,19
7019,WRITE,164716377123,165230348509,0,19
7020,READ,164738689935,164790176437,6,14
7021,READ,164752751950,164804238452,1,11
7022,READ,164825089589,164876576091,4,6
7023,WRITE,164838534104,165352505490,2,19
7024,READ,164875336717,164951823219,0,24
7025,READ,164893304529,164944791031,3,27
7026,WRITE,164906749044,166220720430,2,20
7027,READ,164992434980,165043921482,6,7
7028,READ,165005214980,165081701482,6,24
7029,WRITE,165021167480,166335138866,2,21
7030,READ,165023359980,165083136296,2,9
7031,READ,165084414807,165135901309,2,31
7032,READ,165103584807,165180071309,4,30
7033,WRITE,165118286822,165632258208,6,21
7034,READ,165128429322,165185700312,2,31
7035,READ,165170218837,165221705339,5,14
7036,WRITE,165185743352,166499714738,3,21
7037,READ,165220345367,165271831869,1,23
7038,READ,165233852867,165400521993,2,19
7039,WRITE,165263547070,166577518456,5,21
7040,READ,165275287070,165360555371,2,13
7041,READ,165308406273,165359892775,0,6
7042,READ,165327935788,165379422290,0,12
7043,WRITE,165396503115,165910474501,1,21
7044,READ,165412063115,165488549617,0,11
7045,READ,165430700615,165482187117,4,15
7046,WRITE,165431493115,165945464501,6,22
7047,READ,165446255130,165632821599,7,17
7048,READ,165475309333,165551795835,2,30
7049,WRITE,165523626348,166037597734,6,23
7050,READ,165536623848,165613110350,0,26
7051,READ,165546066348,165622892664,0,21
7052,READ,165592541175,165662909353,0,26
7053,WRITE,165602963675,166116935061,1,23
7054,READ,165657826314,165734312816,1,4
7055,READ,165674188814,165725675316,6,12
7056,WRITE,165684271314,166198242700,4,23
7057,READ,165695671314,165772157816,2,9
7058,READ,165705113814,165756600316,7,26
7059,WRITE,165745108329,166259079715,5,23
7060,READ,165761127844,165837614346,7,16
7061,READ,165776232844,165827719346,0,8
7062,READ,165794352047,165870838549,7,1
7063,WRITE,165807796562,166321767948,6,24
7064,READ,165860438889,165911925391,4,27
7065,READ,165875543889,165952030391,4,3
7066,WRITE,165896125592,166410096978,6,25
7067,READ,165907865592,165959352094,2,9
7068,READ,165945670107,165997156609,2,11
7069,WRITE,165962720107,167276691493,6,26
7070,READ,165986766810,166458113481,6,25
7071,READ,165999064310,166075550812,0,8
7072,READ,166013829310,166090315812,4,20
7073,WRITE,166023911810,166537883196,1,26
7074,READ,166035651810,166112138312,2,8
7075,READ,166069739137,166146225639,5,15
7076,WRITE,166110476776,167424448162,2,26
7077,READ,166133209588,166184696090,1,2
7078,READ,166154254103,166230740605,0,4
7079,WRITE,166165064103,166696279977,1,27
7080,READ,166183471118,166259957620,7,20
7081,READ,166219553417,166296039919,1,21
7082,READ,166239760432,166316246934,2,25
7083,WRITE,166255189947,167569161333,6,27
7084,READ,166278081962,166354568464,4,21
7085,READ,166295223977,166371710479,7,0
7086,WRITE,166308113977,167622085363,3,27
7087,READ,166336473492,166412959994,3,19
7088,READ,166356198007,166407684509,4,0
7089,WRITE,166384647210,167698618596,2,27
7090,READ,166388824710,166440311212,5,31
7091,READ,166399864710,166625534959,5,21
7092,READ,166416006725,166492493227,3,11
7093,WRITE,166452170928,167766142314,1,28
7094,READ,166469233428,166545883010,1,1
7095,READ,166479933428,166620682013,1,1
7096,WRITE,166490015928,167803987314,7,28
7097,READ,166504223428,166580709930,7,9
7098,READ,166534535131,166590492244,7,25
7099,WRITE,166549022631,167862994017,2,28
7100,READ,166580034334,166631520836,4,27
7101,READ,166603269334,166679755836,4,14
7102,READ,166618588849,166695075351,3,23
7103,WRITE,166640478849,167954450235,0,28
7104,READ,166652606349,166704092851,6,7
7105,READ,166671570864,166723057366,3,29
7106,WRITE,166681653364,167995624750,7,29
7107,READ,166695860864,166747347366,4,6
7108,READ,166723548364,166800034866,0,4
7109,WRITE,166742156176,167256127562,6,29
7110,READ,166757621176,166809107678,3,28
7111,READ,166768321176,166819807678,5,26
7112,READ,166779021176,167497464665,2,26
7113,WRITE,166787846176,168111618753,0,29
7114,READ,166840814127,166917300629,3,3
7115,READ,166856133642,166932620144,0,13
7116,WRITE,166864958642,167378930028,3,29
7117,READ,166952793469,167004279971,6,21
7118,READ,166966855484,167043341986,2,10
7119,WRITE,167034952811,168348924197,7,30
7120,READ,167075207638,167151694140,1,0
7121,READ,167182412153,167264127376,6,4
7122,READ,167297296668,167373783170,4,1
7123,WRITE,167311998683,167825970069,0,30
7124,READ,167322141183,167398967499,0,21
7125,READ,167416421010,167467907512,7,14
7126,WRITE,167426503510,167940474896,7,31
7127,READ,167442308510,167518795012,3,14
7128,READ,167456370525,167532857027,1,0
7129,WRITE,167498952852,168812924238,4,31
7130,READ,167532772055,167584258557,0,6
7131,READ,167552496570,167603983072,7,5
7132,READ,167566558585,167643045087,7,7
7133,WRITE,167603940572,168917911958,2,31
7134,READ,167622600572,167699087074,5,22
7135,READ,167640568384,167717054886,1,0
7136,WRITE,167658077899,168972049285,5,31
7137,READ,167672839914,167749326416,2,16
7138,READ,167736203038,167812689540,3,11
7139,WRITE,167746285538,169060256924,3,31
7140,READ,167762090538,167838577040,1,0
7141,READ,167785377314,167861863816,1,12
7142,READ,167799439329,167850925831,0,9
7143,WRITE,167850121656,169173447703,1,31
7144,READ,167885786968,167962273470,5,1
7145,READ,167887279468,167963765970,2,22
7146,WRITE,167897361968,168411333354,7,0
7147,READ,167910841968,167962328470,7,23
7148,READ,167925896968,167977383470,0,5
7149,WRITE,167926689468,169240660854,0,0
7150,READ,167993392904,168044879406,2,12
7151,READ,168008157904,168059644406,4,4
7152,READ,168020937904,168097424406,0,27
7153,WRITE,168036550404,168550521790,0,1
7154,READ,168038742904,168115229406,7,8
7155,READ,168049442904,168125929406,5,15
7156,WRITE,168062332904,169376304290,6,1
7157,READ,168081152107,168132638609,3,11
7158,READ,168095214122,168146700624,1,25
7159,WRITE,168145751449,169459722835,6,2
7160,READ,168162813949,168239300451,4,3
7161,READ,168175111449,168251597951,4,4
7162,READ,168185811449,168237297951,1,3
7163,WRITE,168195893949,168709865335,4,2
7164,READ,168206036449,168282522951,1,16
7165,READ,168271721276,168348207778,5,27
7166,WRITE,168288503291,168802474677,7,2
7167,READ,168300630791,168352117293,6,7
7168,READ,168318337806,168394824308,1,8
7169,WRITE,168384879821,169698851207,3,2
7170,READ,168397877321,168449363823,1,8
7171,READ,168411384821,168462871323,1,14
7172,READ,168432714648,168484201150,5,6
7173,WRITE,168446159163,168960130549,7,3
7174,READ,168482963990,168534450492,3,30
7175,READ,168500931802,168577418304,2,7
7176,WRITE,168514376317,169828347703,7,4
7177,READ,168569590804,168621077306,6,25
7178,READ,168585732819,168662219321,1,29
7179,WRITE,168612097334,169126068720,4,4
7180,READ,168652352161,168703838663,2,17
7181,READ,168693729488,168770215990,5,27
7182,READ,168743632127,168795118629,4,30
7183,WRITE,168752457127,169266428513,4,5
7184,READ,168803904454,168880390956,6,12
7185,READ,168845508657,168921995159,4,22
7186,WRITE,168857188657,169371160043,1,5
7187,READ,168867331157,168943817659,7,16
7188,READ,168912353484,168988839986,6,19
7189,WRITE,168958847999,169472819385,7,5
7190,READ,168975910499,169027397001,6,10
7191,READ,168990675499,169068256738,3,0
7192,READ,169007037999,169083524501,4,12
7193,WRITE,169017120499,169538980888,6,5
7194,READ,169028860499,169105347001,7,10
7195,READ,169057914702,169115129315,7,18
7196,WRITE,169103971253,170417942639,5,5
7197,READ,169119436253,169195922755,7,25
7198,READ,169136281253,169187767755,0,8
7199,WRITE,169149946253,170463917639,7,6
7200,READ,169161346253,169212832755,7,22
7201,READ,169170788753,169222615069,7,17
7202,READ,169212621877,169264108379,3,1
7203,WRITE,169235294689,169749266075,1,6
7204,READ,169246694689,169323181191,7,20
7205,READ,169261459689,169337946191,6,17
7206,WRITE,169275702189,170589673575,3,6
7207,READ,169291412189,169342898691,7,28
7208,READ,169306731704,169358218206,1,15
7209,WRITE,169315556704,169829528090,2,6
7210,READ,169361952016,169438438518,6,19
7211,READ,169389458719,169465945221,7,12
7212,READ,169400158719,169451645221,4,12
7213,WRITE,169410241219,170724212605,0,6
7214,READ,169421641219,169498127721,2,27
7215,READ,169431083719,169488237521,6,3
7216,WRITE,169484233546,170798204932,5,6
7217,READ,169514190561,169565677063,1,0
7218,READ,169529510076,169605996578,7,10
7219,WRITE,169545350076,170859321462,5,7
7220,READ,169564265076,169615751578,6,11
7221,READ,169565757576,169617244078,3,31
7222,READ,169580522576,169657009078,0,9
7223,WRITE,169592202576,170106173962,3,7
7224,READ,169602345076,169666791392,0,17
7225,READ,169641949903,169693436405,6,2
7226,WRITE,169653629903,170167601289,4,7
7227,READ,169665852403,169742338905,5,2
7228,READ,169703819418,169755305920,4,15
7229,WRITE,169716709418,170230680804,7,7
7230,READ,169736373933,169787860435,2,0
7231,READ,169745816433,169822302935,2,19
7232,READ,169787453136,169863939638,3,10
7233,WRITE,169803198136,171117169522,6,7
7234,READ,169814598136,169866084638,7,26
7235,READ,169825638136,169877124638,3,18
7236,WRITE,169863237339,171188708525,3,8
7237,READ,169882767339,169959253841,5,4
7238,READ,169897532339,169949018841,3,26
7239,WRITE,169909212339,170423183725,7,8
7240,READ,169920612339,169997098841,4,3
7241,READ,169930054839,170006541341,2,21
7242,READ,169981997166,170058483668,7,16
7243,WRITE,169992419666,170506391052,6,8
7244,READ,170039377305,170090863807,5,9
7245,READ,170048819805,170100646121,5,26
7246,WRITE,170089579632,171403551018,1,8
7247,READ,170126579459,170203065961,7,0
7248,READ,170141898974,170193385476,4,22
7249,WRITE,170150723974,170664695360,7,9
7250,READ,170202171301,170253657803,2,3
7251,READ,170236073316,170287559818,7,23
7252,READ,170249580816,170326067318,3,21
7253,WRITE,170270576128,170799143705,7,10
7254,READ,170285338143,170336824645,4,16
7255,READ,170319425470,170370911972,1,13
7256,WRITE,170356662145,171670633531,0,10
7257,READ,170371424160,170422910662,1,12
7258,READ,170402083675,170453570177,5,22
7259,WRITE,170455868190,171769839576,1,10
7260,READ,170476995690,170528482192,3,2
7261,READ,170487695690,170539182192,1,15
7262,READ,170498395690,170549882192,3,12
7263,WRITE,170507220690,171021192076,4,10
7264,READ,170542645205,170594131707,0,14
7265,READ,170566492705,170642979207,0,24
7266,WRITE,170581194720,171895166106,2,10
7267,READ,170591337220,170667823722,6,25
7268,READ,170627311423,170678797925,2,15
7269,WRITE,170637733923,171151705309,4,11
7270,READ,170682473750,170758960252,5,4
7271,READ,170703672953,170755159455,0,14
7272,READ,170715970453,170792456955,0,17
7273,WRITE,170724795453,171238766839,7,11
7274,READ,170756154968,170807641470,6,4
7275,READ,170792129171,170843615673,7,23
7276,WRITE,170816826671,172130798057,5,11
7277,READ,170833573686,170907337965,5,7
7278,READ,170848893201,170900379703,3,27
